Game Turn, Attacking Civ, DefendingCiv, AttackerObjType, DefenderObjType, Attacker Type, Defender Type, AttackerID, DefenderID, AttackerStr, DefenderStr, AttackerStrMod, DefenderStrMod, AttackerDmg, DefenderDmg
3, 4, 63, 1:1, 131073:327684, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 3, 34, 21
42, 63, 4, 1:1, 11468894:720897, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -5, 0, 51
42, 63, 17, 1:1, 10682483:327683, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 0, 0, 36
42, 63, 26, 1:1, 10027118:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 3, 0, 27
42, 63, 4, 1:1, 1900572:393219, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -9, -8, 8, 47
42, 63, 8, 1:1, 10748020:851976, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 5, 21, 43
43, 2, 63, 1:1, 851968:12779622, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, -2, 0, 63
43, 3, 63, 3:1, 65536:9961542, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 15, 0, -9, 0, 50
43, 4, 63, 1:1, 1507341:1900572, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -10, 0, 59
43, 4, 63, 1:1, 1441804:14549136, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 3, 0, 28
43, 4, 63, 1:1, 1310727:14549136, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 0, 0, 38
43, 4, 63, 1:1, 1245192:14549136, UNIT_HEAVY_CHARIOT, UNIT_WARRIOR, 28, 20, -5, -4, 23, 42
43, 8, 63, 1:1, 655366:524295, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, -3, 0, 66
43, 15, 63, 1:1, 524288:1310739, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -1, 0, 61
43, 26, 63, 1:1, 458754:8912994, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 0, -6, 0, 46
43, 26, 63, 1:1, 393216:10027118, UNIT_HEAVY_CHARIOT, UNIT_ARCHER, 28, 15, -2, 3, 18, 40
43, 63, 27, 1:1, 13500552:458756, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -1, 0, 42
43, 63, 29, 1:1, 8781837:786437, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -1, 0, 47
43, 63, 4, 1:1, 9306144:1245192, UNIT_SPEARMAN, UNIT_HEAVY_CHARIOT, 25, 28, 8, -4, 23, 47
43, 63, 26, 1:1, 10027118:458754, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -4, 0, 0, 44
43, 63, 27, 1:1, 13893770:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -4, 0, 35
43, 63, 11, 1:1, 14286932:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 5, 40, 29
43, 63, 11, 1:1, 13697082:458754, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -3, 3, 42, 25
43, 63, 18, 1:1, 6750216:458757, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 0, 0, 23
43, 63, 18, 1:1, 11534408:458757, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -2, 22, 30
43, 63, 5, 1:1, 12648473:917507, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -2, 0, 53
43, 63, 5, 1:1, 8192059:917507, UNIT_SPEARMAN, UNIT_SCOUT, 25, 10, 0, -8, 11, 70
44, 0, 63, 1:1, 524288:14352525, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 7, 0, 24, 43
44, 0, 63, 1:1, 393219:786443, UNIT_SCOUT, UNIT_SCOUT, 10, 10, 2, 0, 28, 38
44, 4, 63, 1:1, 1441804:9306144, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 0, -1, 0, 33
44, 8, 63, 1:1, 655366:6750216, UNIT_ARCHER, UNIT_SLINGER, 25, 5, 5, 0, 0, 90
44, 8, 63, 1:1, 917513:11534408, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 5, 3, 20, 40
44, 10, 63, 1:1, 917512:12714007, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -8, 0, 58
44, 11, 63, 1:1, 458754:13697082, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 9, -7, 18, 65
44, 11, 63, 1:1, 131073:14286932, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 9, -1, 17, 35
44, 12, 63, 1:1, 655366:262147, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -4, 0, 61
44, 15, 63, 1:1, 524288:1310739, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -10, 0, 87
44, 18, 63, 1:1, 458757:6750216, UNIT_WARRIOR, UNIT_SLINGER, 20, 5, -7, -9, 18, 46
44, 27, 63, 1:1, 589826:13500552, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, 0, 0, 43
44, 63, 27, 1:1, 13500552:524288, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -4, 2, 0, 30
44, 63, 4, 1:1, 14090380:1441804, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 0, 3, 24, 26
44, 63, 6, 1:1, 8323164:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -9, 6, 40, 27
44, 63, 11, 1:1, 14286932:131073, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -7, 0, 34, 24
44, 63, 18, 1:1, 11534408:458757, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -6, -9, 31, 27
44, 63, 0, 1:1, 14352525:524288, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -4, 5, 41, 19
44, 63, 11, 1:1, 11665412:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 5, 21, 41
44, 63, 10, 1:1, 983054:1114118, UNIT_SPEARMAN, UNIT_ARCHER, 25, 15, -3, 8, 27, 33
44, 63, 17, 1:1, 10682483:327683, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -1, 0, 42
44, 63, 26, 1:1, 10027118:458754, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -4, -4, 0, 43
44, 63, 26, 1:1, 13041796:458754, UNIT_HORSEMAN, UNIT_ARCHER, 36, 15, 0, -4, 12, 63
44, 63, 21, 1:1, 13828143:262144, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 0, -3, 31, 33
44, 63, 7, 1:1, 8781837:983044, UNIT_ARCHER, UNIT_HEAVY_CHARIOT, 25, 28, 0, -2, 0, 31
45, 0, 63, 1:1, 524288:14352525, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 4, -8, 21, 42
45, 0, 63, 1:1, 851976:11206746, UNIT_INDIAN_VARU, UNIT_SCOUT, 40, 10, 5, -6, 5, 100
45, 4, 63, 1:1, 196608:9306144, UNIT_SCOUT, UNIT_SPEARMAN, 10, 25, -3, -8, 48, 22
45, 8, 63, 1:1, 655366:11534408, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -9, 0, 70
45, 8, 63, 1:1, 524292:3407920, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 10, 0, 0, 78
45, 10, 63, 1:1, 655361:13172870, UNIT_ARCHER, UNIT_QUADRIREME, 25, 20, 5, 0, 0, 47
45, 27, 63, 1:1, 589826:13500552, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, -4, 0, 70
45, 63, 4, 1:1, 14090380:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -2, -7, 19, 56
45, 63, 6, 1:1, 10682483:196608, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, 2, 0, 57
45, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 0, 0, 23
45, 63, 11, 1:1, 11599922:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -2, 0, 33
45, 63, 11, 1:1, 13369384:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 1, 23, 38
45, 63, 11, 1:1, 4980801:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, -3, 18, 58
45, 63, 1, 1:1, 9044035:196608, UNIT_ARCHER, UNIT_SCOUT, 25, 10, -6, -7, 0, 64
45, 63, 14, 1:1, 6488145:589829, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, -3, 0, 0, 31
45, 63, 26, 1:3, 12058743:65536, UNIT_WARRIOR, UNKNOWN, 20, 18, 0, 16, 59, 18
46, 3, 63, 3:1, 65536:8585312, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 0, 0, 0, 33
46, 4, 63, 1:1, 1441804:14090380, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -3, -4, 0, 40
46, 8, 63, 1:1, 655366:14221398, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, 0, 0, 46
46, 8, 63, 1:1, 983050:14221398, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 5, 0, 21, 38
46, 8, 63, 1:1, 524292:3407920, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 10, -8, 0, 88
46, 9, 63, 1:1, 851977:10813557, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -4, 0, 46
46, 11, 63, 1:1, 458754:11010087, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 8, 0, 22, 46
46, 17, 63, 1:1, 327683:13959224, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -7, 0, 28, 31
46, 21, 63, 1:1, 262144:13828143, UNIT_GALLEY, UNIT_GALLEY, 30, 30, -6, -3, 30, 29
46, 24, 63, 1:1, 524288:11075704, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 0, 0, 0, 26
46, 26, 63, 1:1, 589826:12058743, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -6, 0, 37
46, 63, 10, 1:1, 13238407:1376259, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 5, 30, 25
46, 63, 4, 1:1, 14090380:524293, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -8, 0, 41, 22
46, 63, 10, 1:1, 15007836:589829, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 0, 8, 37, 31
46, 63, 10, 1:1, 983054:589829, UNIT_SPEARMAN, UNIT_ARCHER, 25, 15, -5, 5, 27, 26
46, 63, 10, 1:1, 13893770:1376259, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 0, 3, 0, 32
46, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 1, 0, 26
46, 63, 11, 1:1, 11010087:458754, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -5, -1, 39, 28
46, 63, 8, 1:1, 14221398:983050, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, -3, 3, 47, 16
46, 63, 26, 1:1, 13041796:589826, UNIT_HORSEMAN, UNIT_ARCHER, 36, 15, 0, 8, 21, 52
46, 63, 14, 1:1, 6488145:589829, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, -3, -2, 0, 27
46, 63, 14, 1:1, 13762615:589829, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 0, -4, 0, 50
46, 63, 7, 1:1, 8781837:1179654, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 0, 0, 40
47, 4, 63, 1:1, 1441804:11403387, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -3, 0, 0, 37
47, 5, 63, 1:1, 1310731:12189775, UNIT_HORSEMAN, UNIT_ARCHER, 36, 15, 0, 3, 14, 63
47, 9, 63, 1:1, 851977:10813557, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -8, 0, 55
47, 10, 63, 1:1, 917512:13238407, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, 0, 0, 44
47, 26, 63, 1:1, 655364:12058743, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -10, 0, 48
47, 27, 63, 1:1, 589826:8650806, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, 0, 0, 36
47, 63, 10, 1:1, 13238407:917512, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -7, 5, 39, 18
47, 63, 5, 1:1, 12189775:1310731, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, -6, 2, 0, 16
47, 63, 5, 1:1, 11337850:1310731, UNIT_WARRIOR, UNIT_HORSEMAN, 20, 36, 0, 5, 68, 15
47, 63, 4, 1:1, 11403387:1441804, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -4, -3, 28, 33
47, 63, 6, 1:1, 10682483:196608, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -3, 0, 72
47, 63, 26, 1:1, 10027118:393216, UNIT_ARCHER, UNIT_HEAVY_CHARIOT, 25, 28, -4, 0, 0, 19
47, 63, 26, 1:1, 13041796:393216, UNIT_HORSEMAN, UNIT_HEAVY_CHARIOT, 36, 28, -2, 0, 21, 39
47, 63, 2, 1:1, 15007836:589828, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -4, 8, 34, 28
47, 63, 2, 1:1, 983054:589828, UNIT_SPEARMAN, UNIT_SCOUT, 25, 10, -8, 5, 26, 30
47, 63, 10, 1:1, 13893770:917512, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 3, 0, 44
47, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 3, 0, 24
47, 63, 7, 1:1, 8781837:1179654, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -4, 0, 60
47, 63, 21, 1:1, 13762615:262144, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, 0, -4, 0, 33
48, 4, 63, 1:1, 524293:11403387, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 5, -1, 21, 38
48, 5, 63, 1:1, 1310731:12189775, UNIT_HORSEMAN, UNIT_ARCHER, 36, 15, -4, -3, 14, 73
48, 5, 63, 1:1, 1245187:11337850, UNIT_HORSEMAN, UNIT_WARRIOR, 36, 20, 2, -7, 12, 76
48, 9, 63, 1:1, 720901:8519775, UNIT_SUMERIAN_WAR_CART, UNIT_WARRIOR, 30, 20, 0, -1, 18, 47
48, 9, 63, 1:1, 131073:8519775, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, 0, 32, 31
48, 17, 63, 1:1, 720904:10682483, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 0, 0, 47
48, 18, 63, 1:1, 262144:3735586, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 3, 24, 43
48, 26, 63, 1:1, 655364:13041796, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, 0, -4, 0, 24
48, 27, 63, 1:1, 589826:8650806, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, -4, 0, 38
48, 63, 10, 1:1, 15007836:589829, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -7, 8, 52, 24
48, 63, 26, 1:1, 10027118:393216, UNIT_ARCHER, UNIT_HEAVY_CHARIOT, 25, 28, -4, -3, 0, 29
48, 63, 26, 1:1, 13041796:393216, UNIT_HORSEMAN, UNIT_HEAVY_CHARIOT, 36, 28, -7, -4, 29, 37
48, 63, 10, 1:1, 13893770:917512, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 2, 0, 37
48, 63, 23, 1:1, 14418062:393220, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 0, 0, 24, 33
48, 63, 23, 1:1, 12582917:393220, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 0, -3, 28, 32
48, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 5, 0, 21
48, 63, 7, 1:1, 8781837:917506, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 0, 0, 40
48, 63, 7, 1:1, 12320828:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, -2, 15, 44
49, 3, 63, 3:1, 65536:11796605, DISTRICT_CITY_CENTER, DISTRICT_CITY_CENTER, 25, 20, 0, 0, 0, 32
49, 10, 63, 1:1, 655361:13172870, UNIT_ARCHER, UNIT_QUADRIREME, 25, 20, 5, -5, 0, 42
49, 17, 63, 1:1, 720904:10682483, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -5, 0, 53
49, 26, 63, 1:1, 720896:13041796, UNIT_ARCHER, UNIT_HORSEMAN, 25, 36, 0, -6, 0, 28
49, 27, 63, 1:1, 589826:8650806, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 5, -7, 0, 50
49, 63, 29, 1:1, 9044035:851971, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -6, 3, 0, 35
49, 63, 20, 1:1, 13172870:327683, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, -9, 0, 0, 19
49, 63, 10, 1:1, 13893770:917512, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 3, 0, 31
49, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 5, 0, 18
49, 63, 26, 1:3, 10027118:65536, UNIT_ARCHER, UNKNOWN, 25, 18, -21, 6, 0, 13
50, 0, 63, 1:1, 524288:16121935, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 12, 0, 20, 48
50, 2, 63, 1:1, 1376258:7864365, UNIT_EGYPTIAN_CHARIOT_ARCHER, UNIT_GALLEY, 35, 30, 5, -3, 0, 41
50, 4, 63, 1:1, 1441804:15663239, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 5, 0, 0, 52
50, 6, 63, 1:1, 1179654:5898293, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 5, 0, 21, 43
50, 8, 63, 1:1, 655366:10748020, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -2, 0, 43
50, 8, 63, 1:1, 851976:10748020, UNIT_SCOUT, UNIT_WARRIOR, 10, 20, 3, -6, 36, 28
50, 8, 63, 1:1, 983050:10748020, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 2, -4, 18, 48
50, 10, 63, 1:1, 1048586:13172870, UNIT_ARCHER, UNIT_QUADRIREME, 25, 20, 5, -9, 0, 69
50, 10, 63, 1:1, 1310733:14745646, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 5, 0, 0, 30
50, 17, 63, 1:1, 720904:13959224, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, -3, 0, 71
50, 18, 63, 1:1, 262144:3735586, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, -4, 19, 60
50, 26, 63, 1:1, 720896:10027118, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -4, 0, 53
50, 29, 63, 1:1, 851971:9044035, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -3, -6, 0, 46
50, 63, 20, 1:1, 14745646:327683, UNIT_GALLEY, UNIT_GALLEY, 30, 30, -3, -2, 28, 28
50, 63, 9, 1:1, 13434915:196608, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 3, 26, 38
50, 63, 10, 1:1, 15597616:1376259, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, -1, 31, 34
50, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 4, 0, 24
50, 63, 0, 1:1, 2359296:524288, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 0, 8, 35, 28
50, 63, 0, 1:1, 16121935:524288, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -5, 0, 34, 22
50, 63, 8, 1:1, 4980801:983050, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 3, 1, 34, 31
51, 0, 63, 1:1, 524288:16121935, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 6, -8, 20, 43
51, 0, 63, 1:1, 524288:16384115, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -3, 3, 24, 34
51, 5, 63, 1:1, 1310731:8257565, UNIT_HORSEMAN, UNIT_SCOUT, 36, 10, 5, 3, 10, 99
51, 6, 63, 1:1, 1179654:5898293, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 3, -4, 19, 41
51, 7, 63, 1:1, 786440:8781837, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -2, 0, 50
51, 8, 63, 1:1, 131073:11665412, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 12, -2, 17, 55
51, 10, 63, 1:1, 1310733:14745646, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 5, -6, 0, 35
51, 17, 63, 1:1, 720904:15270029, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 0, 0, 40
51, 26, 63, 1:1, 655364:14614665, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 3, 0, 35
51, 26, 63, 1:1, 720896:14614665, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 0, 0, 32
51, 63, 26, 1:1, 10027118:720896, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -9, 0, 0, 25
51, 63, 26, 1:1, 14614665:720896, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -7, 2, 37, 24
51, 63, 20, 1:1, 11141241:327683, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 0, 0, 24, 31
51, 63, 20, 1:1, 14745646:327683, UNIT_GALLEY, UNIT_GALLEY, 30, 30, -9, -3, 34, 21
51, 63, 20, 1:1, 15794293:327683, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 0, -5, 26, 31
51, 63, 10, 1:1, 13893770:917512, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 1, 0, 50
51, 63, 10, 1:1, 15597616:1376259, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 2, -4, 33, 29
51, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 3, 0, 24
51, 63, 21, 1:1, 13762615:393220, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, 0, 5, 0, 17
51, 63, 4, 1:1, 11468894:524293, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -3, 0, 35
51, 63, 4, 1:1, 15859835:1441804, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 0, 0, 29, 32
52, 4, 63, 1:1, 1507341:15859835, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, -3, 0, 41
52, 7, 63, 1:1, 786440:8781837, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, -5, 0, 61
52, 8, 63, 1:1, 655366:12910722, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, 0, 0, 41
52, 8, 63, 1:1, 983050:12124266, UNIT_SPEARMAN, UNIT_WARRIOR, 25, 20, 3, 8, 29, 28
52, 9, 63, 1:1, 720901:13434915, UNIT_SUMERIAN_WAR_CART, UNIT_WARRIOR, 30, 20, -2, 0, 21, 43
52, 10, 63, 1:1, 655361:15794293, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 5, -3, 0, 39
52, 17, 63, 1:1, 524293:5898293, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 0, -8, 0, 33
52, 17, 63, 1:1, 589830:15270029, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -1, 0, 49
52, 17, 63, 1:1, 655367:15270029, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -6, 0, 54
52, 21, 63, 1:1, 393220:13762615, UNIT_GALLEY, UNIT_QUADRIREME, 30, 20, 3, 0, 15, 49
52, 27, 63, 1:1, 589826:15597616, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -6, 0, 53
52, 63, 26, 1:1, 10027118:720896, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -9, 0, 0, 36
52, 63, 26, 1:1, 16318596:720896, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -4, 0, 58
52, 63, 6, 1:1, 13434915:589827, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, -7, 3, 34, 34
52, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 2, 0, 18
52, 63, 21, 1:1, 13762615:393220, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, -5, 2, 0, 21
52, 63, 3, 1:1, 11796605:851976, UNIT_QUADRIREME, UNIT_HEAVY_CHARIOT, 25, 28, -3, 0, 0, 20
52, 63, 8, 1:1, 12910722:655366, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -4, 5, 36, 21
52, 63, 8, 1:1, 12124266:655366, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -3, 3, 26, 32
52, 63, 4, 1:1, 15859835:1507341, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -7, 0, 36, 30
52, 63, 4, 1:1, 196610:1507341, UNIT_SPEARMAN, UNIT_ARCHER, 25, 15, 0, -3, 14, 41
53, 4, 63, 1:1, 1441804:196610, UNIT_ARCHER, UNIT_SPEARMAN, 25, 25, 2, -1, 0, 39
53, 7, 63, 1:1, 1310733:12320828, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -1, 0, 37
53, 7, 63, 1:1, 1376263:14811280, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, 0, 0, 41
53, 7, 63, 1:1, 1507343:14811280, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -4, 0, 55
53, 23, 63, 1:1, 327683:15335560, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 2, 6, 21, 32
53, 27, 63, 1:1, 589826:13893770, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, 3, 0, 46
53, 27, 63, 1:1, 524288:13893770, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 5, -2, 0, 62
53, 63, 26, 1:1, 10027118:720896, UNIT_ARCHER, UNIT_ARCHER, 25, 15, -9, -5, 0, 35
53, 63, 6, 1:1, 15401050:589827, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, 0, 0, 51
53, 63, 13, 1:1, 3866654:131073, UNIT_SLINGER, UNIT_WARRIOR, 15, 20, 0, 2, 0, 18
53, 63, 3, 1:1, 11796605:851976, UNIT_QUADRIREME, UNIT_HEAVY_CHARIOT, 25, 28, -3, -2, 0, 26
53, 63, 8, 1:1, 12124266:655366, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -5, 5, 39, 26
53, 63, 8, 1:1, 12910722:655366, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, -8, 2, 34, 29
53, 63, 4, 1:1, 196610:1507341, UNIT_SPEARMAN, UNIT_ARCHER, 25, 15, -5, -2, 20, 39
53, 63, 4, 1:1, 14155876:1507341, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 0, -6, 20, 43
54, 6, 63, 1:1, 1114120:6619177, UNIT_HEAVY_CHARIOT, UNIT_SCOUT, 28, 10, 0, -6, 11, 72
54, 7, 63, 1:1, 196608:12320828, UNIT_SCOUT, UNIT_WARRIOR, 10, 20, 6, 0, 30, 23
54, 8, 63, 1:1, 655366:12124266, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 5, -9, 0, 69
54, 24, 63, 1:1, 524288:14680167, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 0, 0, 0, 29
54, 26, 63, 1:1, 786437:10027118, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -9, 0, 53
