Game Turn, Attacking Civ, DefendingCiv, AttackerObjType, DefenderObjType, Attacker Type, Defender Type, AttackerID, DefenderID, AttackerStr, DefenderStr, AttackerStrMod, DefenderStrMod, AttackerDmg, DefenderDmg
3, 3, 63, 1:1, 131073:983054, UNIT_WARRIOR, UNIT_SPEARMAN, 20, 25, 5, 3, 35, 23
42, 63, 20, 1:1, 12910724:262144, UNIT_ARCHER, UNIT_SLINGER, 25, 5, 0, 4, 0, 64
43, 1, 63, 1:1, 1310729:13500494, UNIT_ROMAN_LEGION, UNIT_WARRIOR, 50, 20, -2, 5, 12, 70
43, 13, 63, 1:1, 131073:10158115, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 2, -4, 16, 44
43, 19, 63, 1:1, 655366:11010067, UNIT_ARCHER, UNIT_GALLEY, 25, 30, 0, -3, 0, 31
43, 29, 63, 1:1, 524293:12386384, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 0, -1, 32, 32
43, 63, 13, 1:1, 10158115:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -8, -6, 0, 39
43, 63, 7, 1:1, 14811151:983044, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 6, 0, 27
43, 63, 23, 1:1, 8716328:589830, UNIT_QUADRIREME, UNIT_GALLEY, 25, 30, 0, -8, 0, 39
43, 63, 14, 1:1, 1835035:262144, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 0, -4, 23, 40
43, 63, 14, 1:1, 6881365:262144, UNIT_GALLEY, UNIT_GALLEY, 30, 30, 0, -8, 18, 41
44, 1, 63, 1:1, 1310729:13500494, UNIT_ROMAN_LEGION, UNIT_WARRIOR, 50, 20, -3, -4, 9, 100
44, 2, 63, 1:1, 655365:13631558, UNIT_SCYTHIAN_HORSE_ARCHER, UNIT_BARBARIAN_HORSE_ARCHER, 25, 10, 10, -4, 0, 83
44, 4, 63, 1:1, 720903:12779650, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 10, 0, 0, 45
44, 5, 11, 1:1, 851973:393220, UNIT_EGYPTIAN_CHARIOT_ARCHER, UNIT_WARRIOR, 35, 20, 0, -4, 0, 55
44, 10, 63, 1:1, 131073:9371727, UNIT_WARRIOR, UNIT_ARCHER, 20, 15, 4, -4, 14, 49
44, 11, 5, 1:1, 851978:851973, UNIT_ARCHER, UNIT_EGYPTIAN_CHARIOT_ARCHER, 25, 25, 0, 3, 0, 21
44, 16, 63, 1:1, 655366:11862020, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, 1, 0, 60
44, 28, 63, 1:1, 655360:7929953, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, 0, 0, 49
44, 63, 4, 1:1, 12779650:720903, UNIT_BARBARIAN_HORSEMAN, UNIT_ARCHER, 20, 15, -4, 15, 49, 19
44, 63, 20, 1:1, 10158115:393217, UNIT_ARCHER, UNIT_GALLEY, 25, 30, -8, 4, 0, 18
44, 63, 4, 1:1, 4915266:720903, UNIT_QUADRIREME, UNIT_ARCHER, 25, 15, 0, 8, 0, 35
44, 63, 24, 1:1, 4980803:458757, UNIT_QUADRIREME, UNIT_WARRIOR, 25, 20, 0, 0, 0, 43
45, 4, 63, 1:1, 720903:12779650, UNIT_ARCHER, UNIT_BARBARIAN_HORSEMAN, 25, 20, 5, -9, 0, 73
45, 5, 11, 1:1, 851973:393220, UNIT_EGYPTIAN_CHARIOT_ARCHER, UNIT_WARRIOR, 35, 20, -2, -10, 0, 84
45, 10, 63, 1:1, 1245186:9371727, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, -9, 0, 58
45, 18, 63, 1:1, 458756:13762660, UNIT_ARCHER, UNIT_ARCHER, 25, 15, 0, 0, 0, 37
45, 18, 63, 1:1, 196610:11534456, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, 7, -4, 22, 36
45, 28, 63, 1:1, 655360:7929953, UNIT_ARCHER, UNIT_SCOUT, 25, 10, 0, 1, 0, 46
45, 29, 63, 1:1, 524293:14418024, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -3, 3, 38, 24
45, 63, 29, 1:1, 14418024:524293, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -2, -1, 32, 27
45, 63, 2, 1:1, 12648576:131073, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, 0, 5, 0, 35
45, 63, 6, 1:1, 13959227:720904, UNIT_WARRIOR, UNIT_SCOUT, 20, 10, 0, 6, 27, 40
45, 63, 24, 1:1, 4980803:720904, UNIT_QUADRIREME, UNIT_ARCHER, 25, 15, 0, 3, 0, 37
45, 63, 17, 1:1, 13172835:458757, UNIT_WARRIOR, UNIT_WARRIOR, 20, 20, -10, -3, 45, 23
45, 63, 4, 1:1, 4915266:720903, UNIT_QUADRIREME, UNIT_ARCHER, 25, 15, 0, 5, 0, 41
45, 63, 4, 1:1, 3080236:720903, UNIT_QUADRIREME, UNIT_ARCHER, 25, 15, 0, 1, 0, 36
45, 63, 18, 1:1, 13762660:196610, UNIT_ARCHER, UNIT_WARRIOR, 25, 20, -4, -2, 0, 31
